order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount,total_sales,region
334,2024-03-25,C704,Cap,Accessories,4,8.25,0.29,23.43,Asia Pacific
335,2022-12-07,C1535,Handbag,Accessories,8,48.5,0.16,325.92,North America
336,2024-01-29,C429,Comics,Books,6,12.5,0.12,66.0,North America
337,2024-06-09,C369,Cricket Bat,Sports,2,167.82,0.28,241.66,Middle East
338,2023-04-21,C147,Belt,Accessories,2,59.41,0.23,91.49,Europe
339,2024-11-22,C809,Face Cream,Beauty,7,15.98,0.23,86.13,Middle East
340,2023-12-11,C195,Cricket Bat,Sports,5,13.42,0.1,60.39,North America
341,2022-05-17,C484,Tennis Racket,Sports,1,67.67,0.2,54.14,Europe
342,2021-05-29,C797,Novel,Books,3,15.93,0.02,46.83,Europe
343,2024-03-13,C1895,Cricket Bat,Sports,8,44.12,0.22,275.31,Europe
344,2021-12-01,C68,Cricket Bat,Sports,1,84.28,0.19,68.27,Middle East
345,2023-04-01,C889,Textbook,Books,1,8.3,0.22,6.47,North America
346,2022-11-18,C1701,Textbook,Books,6,39.24,0.12,207.19,North America
347,2022-06-17,C432,Comics,Books,4,6.22,0.23,19.16,North America
348,2023-12-16,C922,Jeans,Clothing,8,101.72,0.06,764.93,Middle East
349,2022-02-18,C654,T-Shirt,Clothing,7,40.87,0.16,240.32,Europe
350,2023-04-03,C166,Dumbbells,Sports,4,42.19,0.27,123.19,Asia Pacific
351,2021-05-09,C696,Sunglasses,Accessories,8,35.57,0.27,207.73,North America
352,2023-12-03,C1270,Eggs,Grocery,6,10.13,0.08,55.92,Asia Pacific
353,2022-04-07,C982,Tennis Racket,Sports,7,79.61,0.18,456.96,Europe
354,2021-01-31,C552,Milk,Grocery,1,12.55,0.2,10.04,Asia Pacific
355,2023-01-23,C292,Dumbbells,Sports,1,227.27,0.14,195.45,Middle East
356,2023-02-08,C148,Cushion,Home Decor,7,41.43,0.15,246.51,Middle East
357,2024-08-13,C371,Milk,Grocery,3,6.73,0.25,15.14,Asia Pacific
358,2024-05-29,C724,Hoodie,Clothing,9,38.41,0.22,269.64,Asia Pacific
359,2022-03-16,C661,Vase,Home Decor,4,167.95,0.04,644.93,Europe
360,2024-07-14,C622,Rice,Grocery,8,8.71,0.04,66.89,North America
361,2021-01-16,C1917,Football,Sports,4,118.75,0.12,418.0,North America
362,2023-11-10,C864,Wall Art,Home Decor,4,193.69,0.12,681.79,Middle East
363,2022-11-18,C1143,T-Shirt,Clothing,8,86.39,0.08,635.83,Asia Pacific
364,2023-11-27,C1474,Rug,Home Decor,5,78.36,0.18,321.28,Asia Pacific
365,2021-03-09,C1022,Hoodie,Clothing,1,86.82,0.2,69.46,Europe
366,2024-05-09,C863,Magazine,Books,1,19.6,0.08,18.03,Middle East
367,2022-02-19,C1715,Bread,Grocery,1,11.66,0.25,8.75,Europe
368,2022-08-22,C371,Eggs,Grocery,3,17.01,0.23,39.29,Europe
369,2021-05-08,C1999,Smartphone,Electronics,2,959.73,0.25,1439.6,North America
370,2021-08-12,C1243,Face Cream,Beauty,1,70.3,0.02,68.89,Asia Pacific
371,2023-07-16,C1696,Cap,Accessories,2,40.54,0.19,65.67,Asia Pacific
372,2023-04-03,C956,Hoodie,Clothing,9,29.64,0.02,261.42,Middle East
373,2024-08-28,C1073,Football,Sports,5,109.44,0.15,465.12,Asia Pacific
374,2024-03-19,C163,Comics,Books,3,39.38,0.05,112.23,Europe
375,2021-07-03,C1726,Hoodie,Clothing,6,30.17,0.09,164.73,Middle East
376,2024-11-20,C718,Tennis Racket,Sports,9,277.3,0.08,2296.04,North America
377,2021-01-01,C1037,Jacket,Clothing,7,94.33,0.09,600.88,Europe
378,2024-07-17,C1269,Jeans,Clothing,9,74.71,0.17,558.08,Asia Pacific
379,2022-05-30,C1142,Textbook,Books,2,7.13,0.18,11.69,Asia Pacific
380,2023-01-04,C566,Notebook,Books,4,10.97,0.29,31.15,Europe
381,2024-03-17,C1731,Jacket,Clothing,6,79.17,0.08,437.02,Asia Pacific
382,2023-05-26,C1633,Yoga Mat,Sports,1,49.38,0.3,34.57,Middle East
383,2023-12-03,C1084,Smartphone,Electronics,2,1429.28,0.29,2029.58,Europe
384,2024-09-03,C1591,Tennis Racket,Sports,4,294.97,0.07,1097.29,Middle East
385,2023-01-20,C3,Face Cream,Beauty,3,96.8,0.3,203.28,Middle East
386,2021-11-27,C1330,Milk,Grocery,3,14.99,0.26,33.28,Asia Pacific
387,2024-12-28,C650,Comics,Books,5,24.23,0.12,106.61,Asia Pacific
388,2021-06-16,C1623,Bread,Grocery,3,3.18,0.23,7.35,Middle East
389,2022-07-17,C884,Hoodie,Clothing,1,70.82,0.09,64.45,Middle East
390,2021-08-27,C1654,Eggs,Grocery,7,14.68,0.01,101.73,Asia Pacific
391,2021-03-06,C497,Novel,Books,6,26.3,0.29,112.04,Europe
392,2023-04-28,C982,Jacket,Clothing,2,76.56,0.03,148.53,Asia Pacific
393,2024-12-15,C504,Sunglasses,Accessories,4,54.75,0.27,159.87,Middle East
394,2024-05-17,C389,Tennis Racket,Sports,2,261.66,0.26,387.26,North America
395,2022-05-25,C549,Cushion,Home Decor,8,103.92,0.24,631.83,Asia Pacific
396,2022-11-13,C308,Lipstick,Beauty,9,19.25,0.28,124.74,Asia Pacific
397,2024-01-19,C783,Smartwatch,Electronics,2,926.8,0.25,1390.2,Europe
398,2022-07-25,C1301,Handbag,Accessories,3,78.88,0.02,231.91,Europe
399,2021-11-29,C1544,Wall Art,Home Decor,4,150.74,0.21,476.34,Asia Pacific
400,2022-12-14,C1370,Yoga Mat,Sports,8,262.29,0.03,2035.37,Europe
401,2024-03-08,C842,Milk,Grocery,6,6.8,0.05,38.76,Middle East
402,2021-09-26,C1568,Yoga Mat,Sports,3,17.27,0.05,49.22,Europe
403,2024-02-26,C1644,Yoga Mat,Sports,9,109.14,0.04,942.97,Middle East
404,2024-06-10,C816,Novel,Books,5,23.33,0.19,94.49,Middle East
405,2023-11-05,C59,Dumbbells,Sports,4,272.9,0.22,851.45,Europe
406,2022-09-04,C422,T-Shirt,Clothing,8,74.78,0.05,568.33,Asia Pacific
407,2024-08-25,C430,Handbag,Accessories,5,24.89,0.08,114.49,Asia Pacific
408,2022-02-19,C789,Jacket,Clothing,3,122.95,0.17,306.15,North America
409,2021-10-23,C1699,Comics,Books,1,29.01,0.06,27.27,Middle East
410,2023-06-30,C1095,Cushion,Home Decor,7,61.08,0.09,389.08,North America
411,2024-02-17,C184,Rug,Home Decor,9,34.87,0.14,269.89,North America
412,2021-03-16,C898,Belt,Accessories,5,65.59,0.21,259.08,North America
413,2022-12-05,C1259,Tennis Racket,Sports,5,15.97,0.21,63.08,Middle East
414,2023-11-14,C1854,Belt,Accessories,4,65.6,0.04,251.9,Asia Pacific
415,2022-12-21,C673,Handbag,Accessories,8,60.44,0.28,348.13,Europe
416,2024-03-23,C1228,Rug,Home Decor,8,92.13,0.25,552.78,Europe
417,2024-01-16,C602,Headphones,Electronics,1,1285.66,0.21,1015.67,Asia Pacific
418,2024-11-05,C791,Eggs,Grocery,6,16.05,0.2,77.04,Middle East
419,2022-03-03,C831,Rice,Grocery,9,17.66,0.08,146.22,Asia Pacific
420,2024-10-15,C1614,Tennis Racket,Sports,4,291.31,0.01,1153.59,Asia Pacific
421,2024-09-10,C886,Magazine,Books,8,31.4,0.19,203.47,North America
422,2023-11-28,C174,T-Shirt,Clothing,3,31.87,0.24,72.66,Europe
423,2023-02-02,C1723,Serum,Beauty,3,69.16,0.2,165.98,Middle East
424,2024-08-02,C304,Lipstick,Beauty,7,109.05,0.06,717.55,North America
425,2024-03-27,C163,Smartphone,Electronics,9,242.03,0.01,2156.49,North America
426,2021-03-18,C157,Tablet,Electronics,7,1239.26,0.1,7807.34,North America
427,2021-08-09,C341,T-Shirt,Clothing,8,73.87,0.18,484.59,Asia Pacific
428,2021-12-21,C857,Pasta,Grocery,4,16.46,0.0,65.84,Middle East
429,2024-03-13,C1744,Rug,Home Decor,3,185.11,0.23,427.6,Europe
430,2021-08-30,C1316,Vase,Home Decor,8,115.81,0.19,750.45,Europe
431,2022-12-17,C1303,Rug,Home Decor,7,199.55,0.11,1243.2,Middle East
432,2023-10-27,C348,Tablet,Electronics,1,1342.17,0.06,1261.64,Europe
433,2021-05-06,C404,Lamp,Home Decor,7,72.03,0.14,433.62,North America
434,2022-05-15,C1479,Dress,Clothing,4,123.11,0.14,423.5,Middle East
435,2021-03-01,C1940,Wall Art,Home Decor,8,106.15,0.1,764.28,Asia Pacific
436,2021-09-27,C1580,Tablet,Electronics,1,1438.28,0.14,1236.92,North America
437,2022-08-18,C1791,Laptop,Electronics,4,679.04,0.12,2390.22,North America
438,2024-01-15,C1292,Cap,Accessories,6,76.4,0.23,352.97,Middle East
439,2024-08-24,C1561,Wall Art,Home Decor,6,81.39,0.0,488.34,Europe
440,2021-12-09,C59,Dumbbells,Sports,3,89.7,0.01,266.41,Asia Pacific
441,2023-02-18,C669,Textbook,Books,6,17.44,0.28,75.34,Europe
442,2021-06-06,C1704,Comics,Books,1,25.05,0.21,19.79,North America
443,2023-02-09,C1578,Sunglasses,Accessories,3,59.69,0.13,155.79,Middle East
444,2023-03-31,C959,Tennis Racket,Sports,7,74.3,0.25,390.08,Asia Pacific
445,2022-02-11,C1140,Magazine,Books,4,20.46,0.21,64.65,Asia Pacific
446,2021-12-19,C4,Headphones,Electronics,1,664.17,0.2,531.34,Middle East
447,2023-04-04,C1767,Cap,Accessories,5,17.7,0.16,74.34,Europe
448,2021-09-12,C1557,T-Shirt,Clothing,7,96.54,0.27,493.32,North America
449,2023-03-21,C619,Milk,Grocery,5,9.27,0.14,39.86,Middle East
450,2023-11-11,C1616,Serum,Beauty,6,73.22,0.07,408.57,Middle East
451,2024-06-02,C96,Textbook,Books,8,10.32,0.22,64.4,Middle East
452,2022-06-01,C709,Belt,Accessories,1,72.49,0.2,57.99,Europe
453,2024-10-15,C492,Football,Sports,8,153.75,0.19,996.3,Middle East
454,2022-06-19,C1200,Face Cream,Beauty,7,13.74,0.25,72.14,Asia Pacific
455,2022-06-07,C698,Cap,Accessories,5,70.56,0.3,246.96,Asia Pacific
456,2021-12-11,C1669,Notebook,Books,4,30.34,0.29,86.17,Asia Pacific
457,2023-01-09,C900,Wall Art,Home Decor,1,86.36,0.19,69.95,Middle East
458,2021-02-25,C985,Smartwatch,Electronics,5,1369.28,0.26,5066.34,North America
459,2024-10-15,C1370,Jeans,Clothing,2,33.85,0.13,58.9,North America
460,2022-12-01,C247,T-Shirt,Clothing,7,72.0,0.12,443.52,Europe
461,2021-03-09,C164,Eggs,Grocery,6,5.59,0.16,28.17,Asia Pacific
462,2022-02-17,C175,Jacket,Clothing,9,103.8,0.01,924.86,Middle East
463,2024-01-21,C566,Headphones,Electronics,8,1042.01,0.28,6001.98,Middle East
464,2022-05-20,C1705,Cricket Bat,Sports,8,199.18,0.11,1418.16,Asia Pacific
465,2021-01-14,C1031,Laptop,Electronics,1,778.37,0.11,692.75,North America
466,2024-08-17,C1953,Jacket,Clothing,9,52.03,0.05,444.86,North America
467,2022-02-01,C593,T-Shirt,Clothing,9,127.59,0.24,872.72,Middle East
468,2024-03-26,C581,Face Cream,Beauty,2,83.55,0.05,158.74,Europe
469,2021-04-20,C268,Rug,Home Decor,8,194.85,0.09,1418.51,Asia Pacific
470,2024-12-09,C1065,Tennis Racket,Sports,3,97.63,0.06,275.32,Middle East
471,2022-01-27,C1560,Tablet,Electronics,6,1123.56,0.24,5123.43,Middle East
472,2023-10-23,C1096,Dumbbells,Sports,9,272.77,0.13,2135.79,Europe
473,2021-11-22,C93,Lipstick,Beauty,6,32.6,0.09,178.0,Europe
474,2021-07-11,C896,Cap,Accessories,6,14.53,0.08,80.21,Europe
475,2024-07-15,C1150,Lipstick,Beauty,7,76.65,0.08,493.63,Europe
476,2024-07-02,C1735,Cap,Accessories,6,45.87,0.15,233.94,Europe
477,2024-09-28,C1082,Wallet,Accessories,8,5.69,0.21,35.96,North America
478,2021-05-30,C1754,Milk,Grocery,1,15.55,0.06,14.62,North America
479,2021-04-24,C1101,Cap,Accessories,4,51.39,0.23,158.28,Middle East
480,2024-12-13,C1537,Belt,Accessories,3,23.21,0.27,50.83,Europe
481,2022-12-13,C473,Wallet,Accessories,5,5.96,0.11,26.52,Asia Pacific
482,2023-03-08,C15,Dress,Clothing,3,22.28,0.16,56.15,North America
483,2021-09-09,C1184,Football,Sports,8,65.4,0.18,429.02,Asia Pacific
484,2022-10-25,C1572,Dumbbells,Sports,7,142.18,0.16,836.02,Asia Pacific
485,2021-11-27,C1126,Smartphone,Electronics,5,1258.51,0.09,5726.22,Middle East
486,2024-01-30,C1168,Wallet,Accessories,2,24.77,0.06,46.57,North America
487,2021-03-22,C1864,Tennis Racket,Sports,5,99.7,0.0,498.5,North America
488,2022-02-16,C1403,Face Cream,Beauty,7,88.47,0.17,514.01,North America
489,2023-12-23,C1036,Cricket Bat,Sports,8,130.39,0.05,990.96,North America
490,2022-08-24,C855,Face Cream,Beauty,8,76.21,0.17,506.03,North America
491,2021-12-22,C1728,Tennis Racket,Sports,3,241.42,0.07,673.56,Asia Pacific
492,2024-05-30,C949,Lamp,Home Decor,2,45.08,0.29,64.01,Asia Pacific
493,2021-07-17,C803,Magazine,Books,1,5.92,0.25,4.44,Europe
494,2021-04-19,C233,Face Cream,Beauty,7,52.92,0.05,351.92,North America
495,2023-06-29,C953,Rice,Grocery,3,3.81,0.14,9.83,North America
496,2021-10-18,C535,Notebook,Books,6,22.42,0.08,123.76,Asia Pacific
497,2024-09-30,C1779,Lipstick,Beauty,6,47.74,0.04,274.98,North America
498,2023-09-18,C280,Rug,Home Decor,9,52.76,0.06,446.35,Europe
499,2024-02-13,C620,Tennis Racket,Sports,9,292.64,0.11,2344.05,North America
500,2022-05-19,C779,Wallet,Accessories,1,13.78,0.2,11.02,Asia Pacific
501,2024-04-21,C296,Smartphone,Electronics,6,758.56,0.21,3595.57,Asia Pacific
502,2021-12-09,C1099,Sunglasses,Accessories,1,16.9,0.23,13.01,Asia Pacific
503,2022-09-23,C747,T-Shirt,Clothing,9,135.74,0.28,879.6,Europe
504,2024-12-22,C17,Comics,Books,1,15.3,0.11,13.62,Europe
505,2024-04-15,C244,Eggs,Grocery,4,18.88,0.03,73.25,Europe
506,2022-12-26,C165,Smartphone,Electronics,3,971.3,0.15,2476.81,North America
507,2021-02-17,C1780,Dress,Clothing,6,25.62,0.08,141.42,Europe
508,2023-08-18,C1185,Eggs,Grocery,5,17.85,0.04,85.68,Middle East
509,2023-02-23,C1534,Bread,Grocery,6,5.15,0.21,24.41,Europe
510,2023-11-06,C1349,Vase,Home Decor,6,152.36,0.18,749.61,Europe
511,2023-09-26,C1865,Laptop,Electronics,2,1364.06,0.15,2318.9,North America
512,2022-02-07,C1693,Rug,Home Decor,2,65.19,0.06,122.56,North America
513,2024-07-08,C1419,Football,Sports,6,162.13,0.16,817.14,Asia Pacific
514,2024-02-15,C1766,Headphones,Electronics,2,1018.29,0.24,1547.8,Middle East
515,2023-01-17,C956,Lamp,Home Decor,3,116.23,0.04,334.74,North America
516,2022-08-18,C1468,Milk,Grocery,8,4.75,0.03,36.86,Asia Pacific
517,2023-05-28,C288,Milk,Grocery,9,2.77,0.15,21.19,Middle East
518,2023-07-24,C741,Lamp,Home Decor,2,188.79,0.22,294.51,Middle East
519,2023-02-19,C367,Notebook,Books,5,7.64,0.01,37.82,Asia Pacific
520,2023-03-13,C658,Pasta,Grocery,3,12.4,0.03,36.08,Europe
521,2021-09-27,C1127,Wallet,Accessories,4,30.69,0.08,112.94,North America
522,2021-03-02,C81,Textbook,Books,9,13.37,0.12,105.89,Middle East
523,2024-01-23,C272,Smartphone,Electronics,1,227.52,0.08,209.32,Middle East
524,2023-12-21,C1372,Serum,Beauty,9,50.38,0.0,453.42,Asia Pacific
525,2023-09-21,C1523,Wallet,Accessories,9,13.02,0.12,103.12,North America
526,2021-12-02,C1978,Comics,Books,9,30.88,0.09,252.91,Asia Pacific
527,2024-09-25,C1167,Pasta,Grocery,1,18.83,0.06,17.7,North America
528,2024-09-11,C650,Vase,Home Decor,5,141.17,0.18,578.8,Europe
529,2024-04-19,C1512,Notebook,Books,5,38.74,0.03,187.89,North America
530,2023-12-19,C915,Novel,Books,2,29.88,0.2,47.81,Middle East
531,2024-09-22,C1424,Magazine,Books,5,20.15,0.02,98.73,Asia Pacific
532,2022-11-26,C103,Novel,Books,1,20.07,0.07,18.67,Middle East
533,2023-09-08,C892,Novel,Books,6,33.38,0.18,164.23,Europe
534,2022-04-08,C1851,Jacket,Clothing,6,109.94,0.15,560.69,Europe
535,2022-06-24,C672,Cap,Accessories,4,40.06,0.23,123.38,Middle East
536,2022-09-26,C878,Tablet,Electronics,4,399.28,0.13,1389.49,North America
537,2024-09-25,C312,Headphones,Electronics,1,622.72,0.13,541.77,Middle East
538,2022-04-11,C1401,Dress,Clothing,8,40.46,0.13,281.6,Middle East
539,2022-01-17,C192,Textbook,Books,3,34.35,0.09,93.78,Europe
540,2023-08-08,C1063,Smartwatch,Electronics,3,214.1,0.05,610.18,Europe
541,2022-01-07,C1607,Lipstick,Beauty,5,102.44,0.25,384.15,Middle East
542,2021-08-27,C842,Wallet,Accessories,4,68.1,0.13,236.99,Europe
543,2023-10-02,C1370,Dumbbells,Sports,8,118.95,0.02,932.57,Europe
544,2023-01-16,C1466,Bread,Grocery,6,12.72,0.07,70.98,North America
545,2023-06-28,C1429,Textbook,Books,8,34.3,0.26,203.06,Asia Pacific
546,2023-08-31,C350,Notebook,Books,8,26.14,0.29,148.48,Europe
547,2024-04-08,C1929,Pasta,Grocery,6,10.31,0.15,52.58,Europe
548,2024-07-20,C1286,Face Cream,Beauty,8,20.22,0.01,160.14,Europe
549,2021-05-10,C1437,Belt,Accessories,6,22.33,0.11,119.24,Middle East
550,2021-09-14,C669,Dress,Clothing,9,117.74,0.18,868.92,Europe
551,2022-03-16,C172,Yoga Mat,Sports,4,79.03,0.06,297.15,North America
552,2024-06-11,C999,Foundation,Beauty,1,31.07,0.08,28.58,Europe
553,2024-02-26,C1494,Wall Art,Home Decor,7,45.77,0.03,310.78,Middle East
554,2021-04-19,C144,Serum,Beauty,4,15.68,0.14,53.94,Europe
555,2023-11-16,C399,Dress,Clothing,2,138.43,0.05,263.02,Middle East
556,2021-06-11,C1056,Notebook,Books,8,27.69,0.27,161.71,Europe
557,2023-03-15,C1718,Cricket Bat,Sports,7,254.5,0.22,1389.57,Asia Pacific
558,2022-11-25,C348,Dress,Clothing,3,87.82,0.11,234.48,Middle East
559,2022-04-17,C89,Wallet,Accessories,9,20.86,0.19,152.07,Middle East
560,2023-11-27,C1459,Comics,Books,4,35.08,0.18,115.06,North America
561,2022-10-20,C1524,Jacket,Clothing,2,39.14,0.17,64.97,Europe
562,2024-04-05,C1840,Textbook,Books,8,13.16,0.19,85.28,Asia Pacific
563,2023-06-13,C1698,Magazine,Books,4,35.28,0.28,101.61,North America
564,2024-03-13,C914,Wallet,Accessories,9,31.36,0.06,265.31,North America
565,2022-11-25,C1243,Football,Sports,4,207.69,0.0,830.76,North America
566,2023-03-24,C1524,Dress,Clothing,5,109.36,0.13,475.72,Middle East
567,2024-08-12,C1961,Foundation,Beauty,9,22.4,0.07,187.49,Europe
568,2023-06-17,C1497,Belt,Accessories,9,37.16,0.11,297.65,Middle East
569,2023-03-05,C832,Lipstick,Beauty,7,114.85,0.06,755.71,Middle East
570,2021-03-31,C1183,Jacket,Clothing,9,29.11,0.04,251.51,Europe
571,2023-11-30,C1837,Serum,Beauty,5,113.22,0.27,413.25,North America
572,2021-02-08,C337,T-Shirt,Clothing,9,129.17,0.07,1081.15,Middle East
573,2024-03-10,C1783,Magazine,Books,5,39.07,0.01,193.4,Asia Pacific
574,2022-02-06,C1993,Foundation,Beauty,5,80.94,0.28,291.38,North America
575,2022-09-10,C801,Cap,Accessories,3,78.59,0.23,181.54,Asia Pacific
576,2022-10-11,C1922,Cricket Bat,Sports,2,40.82,0.18,66.94,Middle East
577,2023-04-27,C1597,Cap,Accessories,3,64.11,0.04,184.64,Middle East
578,2023-04-18,C209,Laptop,Electronics,4,1265.76,0.23,3898.54,North America
579,2024-06-05,C75,Comics,Books,5,13.53,0.24,51.41,Middle East
580,2024-09-19,C329,Milk,Grocery,2,15.15,0.1,27.27,Asia Pacific
581,2024-01-15,C1431,Rice,Grocery,7,5.38,0.16,31.63,Asia Pacific
582,2023-03-06,C429,Comics,Books,6,18.06,0.22,84.52,Europe
583,2024-11-22,C888,Smartwatch,Electronics,1,582.52,0.29,413.59,Asia Pacific
584,2022-04-14,C626,Headphones,Electronics,9,1271.47,0.12,10070.04,Europe
585,2024-02-25,C368,Textbook,Books,3,34.24,0.02,100.67,Asia Pacific
586,2022-02-26,C680,Handbag,Accessories,2,52.41,0.09,95.39,North America
587,2024-04-08,C285,Football,Sports,4,136.42,0.07,507.48,Middle East
588,2022-02-26,C1328,Lamp,Home Decor,8,126.18,0.28,726.8,Europe
589,2023-10-24,C868,Comics,Books,6,31.2,0.21,147.89,Europe
590,2021-06-02,C390,Jeans,Clothing,6,137.73,0.24,628.05,Asia Pacific
591,2024-02-10,C341,Wallet,Accessories,7,79.97,0.09,509.41,Middle East
592,2022-03-31,C128,Belt,Accessories,5,78.78,0.23,303.3,Asia Pacific
593,2022-10-27,C878,Wall Art,Home Decor,8,61.34,0.09,446.56,Asia Pacific
594,2021-02-14,C1361,Hoodie,Clothing,5,72.69,0.16,305.3,Asia Pacific
595,2021-03-12,C495,Rug,Home Decor,2,71.17,0.23,109.6,North America
596,2024-06-29,C297,Smartphone,Electronics,5,1241.73,0.25,4656.49,Europe
597,2022-10-16,C933,Magazine,Books,9,10.32,0.23,71.52,Asia Pacific
598,2021-04-17,C630,Rice,Grocery,4,15.64,0.26,46.29,Asia Pacific
599,2023-11-11,C1323,Rice,Grocery,2,15.28,0.06,28.73,North America
600,2022-03-29,C1829,Textbook,Books,6,21.68,0.23,100.16,Asia Pacific
601,2022-08-29,C458,Hoodie,Clothing,9,27.0,0.09,221.13,Europe
602,2022-02-13,C806,T-Shirt,Clothing,6,83.52,0.17,415.93,Asia Pacific
603,2024-04-12,C1999,Hoodie,Clothing,3,145.05,0.08,400.34,North America
604,2021-03-04,C5,Tablet,Electronics,9,1466.98,0.2,10562.26,Europe
605,2021-09-30,C445,Laptop,Electronics,3,377.45,0.01,1121.03,North America
606,2023-10-21,C907,Laptop,Electronics,5,1354.49,0.05,6433.83,Middle East
607,2021-09-14,C452,Eggs,Grocery,1,6.08,0.14,5.23,North America
608,2022-02-16,C84,Milk,Grocery,1,9.34,0.12,8.22,Europe
609,2023-11-12,C1684,Dumbbells,Sports,9,85.8,0.22,602.32,North America
610,2023-12-22,C744,Notebook,Books,9,34.36,0.1,278.32,Asia Pacific
611,2024-12-11,C826,Wallet,Accessories,1,14.29,0.11,12.72,Europe
612,2023-08-11,C1515,Pasta,Grocery,5,14.26,0.29,50.62,Asia Pacific
613,2022-04-18,C774,Sunglasses,Accessories,3,12.31,0.17,30.65,Middle East
614,2021-02-19,C1662,Headphones,Electronics,7,1485.01,0.06,9771.37,North America
615,2022-09-03,C1726,Milk,Grocery,1,16.59,0.1,14.93,Middle East
616,2023-05-11,C566,Smartphone,Electronics,9,264.89,0.04,2288.65,Asia Pacific
617,2023-01-03,C1734,Foundation,Beauty,9,94.36,0.26,628.44,Europe
618,2022-09-27,C783,Tablet,Electronics,2,1271.39,0.05,2415.64,Middle East
619,2024-12-22,C1621,Tennis Racket,Sports,2,203.26,0.08,374.0,Asia Pacific
620,2022-02-02,C1625,Hoodie,Clothing,6,70.54,0.19,342.82,Asia Pacific
621,2024-11-25,C1228,Belt,Accessories,2,53.27,0.21,84.17,Middle East
622,2024-12-29,C992,Football,Sports,4,222.99,0.09,811.68,North America
623,2023-12-08,C1202,Cricket Bat,Sports,5,196.86,0.18,807.13,Europe
624,2024-01-29,C1311,Pasta,Grocery,9,19.77,0.14,153.02,Asia Pacific
625,2021-03-22,C1166,Jacket,Clothing,3,74.96,0.06,211.39,Middle East
626,2022-07-13,C1950,Jeans,Clothing,3,30.44,0.24,69.4,North America
627,2024-04-27,C280,Vase,Home Decor,5,177.68,0.0,888.4,North America
628,2021-01-12,C1335,Dress,Clothing,7,95.2,0.26,493.14,North America
629,2023-06-30,C795,Textbook,Books,9,13.7,0.08,113.44,Middle East
630,2024-02-02,C20,Novel,Books,5,25.02,0.16,105.08,Europe
631,2023-04-20,C1884,Cricket Bat,Sports,8,145.13,0.1,1044.94,Europe
632,2021-10-14,C818,Novel,Books,5,25.04,0.24,95.15,North America
633,2023-05-31,C763,Tennis Racket,Sports,6,137.39,0.03,799.61,Asia Pacific
634,2022-04-15,C1777,Cricket Bat,Sports,3,219.75,0.1,593.33,Europe
635,2024-10-06,C1139,Dress,Clothing,8,48.31,0.25,289.86,North America
636,2024-01-03,C1303,Football,Sports,5,36.61,0.26,135.46,North America
637,2021-05-28,C1580,Milk,Grocery,3,12.31,0.28,26.59,Asia Pacific
638,2024-10-21,C300,Football,Sports,5,138.28,0.21,546.21,Asia Pacific
639,2024-01-03,C933,Jacket,Clothing,1,58.23,0.14,50.08,Europe
640,2022-04-27,C1284,Smartphone,Electronics,3,565.43,0.0,1696.29,North America
641,2022-02-19,C525,Milk,Grocery,2,4.75,0.26,7.03,North America
642,2024-10-25,C987,Rice,Grocery,2,7.74,0.14,13.31,Europe
643,2021-08-25,C1436,Eggs,Grocery,7,15.94,0.22,87.03,Asia Pacific
644,2022-04-13,C1106,Hoodie,Clothing,3,84.45,0.12,222.95,Middle East
645,2024-12-04,C1889,Dress,Clothing,3,24.55,0.15,62.6,North America
646,2023-04-30,C1762,Serum,Beauty,2,87.17,0.25,130.75,Asia Pacific
647,2022-12-13,C1954,Cricket Bat,Sports,4,77.13,0.18,252.99,Asia Pacific
648,2021-03-03,C480,Magazine,Books,2,39.06,0.12,68.75,North America
649,2023-10-21,C1590,Lamp,Home Decor,4,162.1,0.16,544.66,Middle East
650,2021-11-21,C1313,Lamp,Home Decor,8,15.82,0.17,105.04,Middle East
651,2024-04-22,C1406,Lipstick,Beauty,9,21.32,0.19,155.42,Middle East
652,2023-01-13,C1069,Magazine,Books,6,28.44,0.03,165.52,North America
653,2024-11-22,C1182,Rice,Grocery,2,11.86,0.05,22.53,Asia Pacific
654,2022-07-29,C1333,Wallet,Accessories,4,54.8,0.26,162.21,Europe
655,2023-10-15,C242,Tennis Racket,Sports,6,240.63,0.06,1357.15,North America
656,2023-08-17,C1712,Jeans,Clothing,7,111.64,0.17,648.63,Asia Pacific
657,2024-01-13,C624,Textbook,Books,1,31.1,0.05,29.55,North America
